date,sales,consulting,investment,payroll,rent,utilities,technology,marketing,travel,professional_services,misc,total_income,total_expenses,net
2024-04-17,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,2058.0
2024-04-18,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.0,0.0,1684.0
2024-04-19,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,0.0,2240.0
2024-04-20,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,625.0,1953.0,4625.0,-2672.0
2024-04-21,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.0,0.0,1763.0
2024-04-22,1653.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,1653.0,850.0,803.0
2024-04-23,1942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.0,0.0,1942.0
2024-04-24,1799.0,5000.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,6799.0,1350.0,5449.0
2024-04-25,1750.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,1750.0,1350.0,400.0
2024-04-26,1410.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6410.0,0.0,6410.0
2024-04-27,1874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.0,0.0,1874.0
2024-04-28,1876.0,0.0,0.0,28000.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,1876.0,29350.0,-27474.0
2024-04-29,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,1659.0,625.0,1034.0
2024-04-30,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,1690.0,625.0,1065.0
2024-05-01,1670.0,2000.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,3670.0,8500.0,-4830.0
2024-05-02,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,1450.0
2024-05-03,1659.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,0.0,0.0,0.0,1659.0,1275.0,384.0
2024-05-04,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1494.0,400.0,1094.0
2024-05-05,1556.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,1556.0,800.0,756.0
2024-05-06,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.0,0.0,1378.0
2024-05-07,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.0,0.0,1494.0
2024-05-08,1660.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,0.0,2000.0,0.0,1660.0,3275.0,-1615.0
2024-05-09,1618.0,0.0,0.0,0.0,0.0,800.0,0.0,666.0,0.0,0.0,0.0,1618.0,1466.0,152.0
2024-05-10,1613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.0,0.0,1613.0
2024-05-11,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.0,0.0,1739.0
2024-05-12,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,1409.0,2000.0,-591.0
2024-05-13,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.0,0.0,1845.0
2024-05-14,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1190.0,400.0,790.0
2024-05-15,1776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776.0,0.0,1776.0
2024-05-16,1603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.0,0.0,1603.0
2024-05-17,1423.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,1423.0,800.0,623.0
2024-05-18,1470.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,1470.0,800.0,670.0
2024-05-19,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1164.0,400.0,764.0
2024-05-20,1696.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696.0,0.0,3696.0
2024-05-21,1803.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,0.0,0.0,0.0,1803.0,1275.0,528.0
2024-05-22,1608.0,0.0,0.0,0.0,0.0,0.0,1275.0,666.0,0.0,0.0,0.0,1608.0,1941.0,-333.0
2024-05-23,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,1659.0
2024-05-24,1162.0,2000.0,0.0,0.0,0.0,0.0,0.0,666.0,0.0,0.0,0.0,3162.0,666.0,2496.0
2024-05-25,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.0,0.0,1599.0
2024-05-26,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1339.0,400.0,939.0
2024-05-27,1481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.0,0.0,1481.0
2024-05-28,1576.0,0.0,0.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.0,28000.0,-26424.0
2024-05-29,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0,0.0,1429.0
2024-05-30,1615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.0,0.0,1615.0
2024-05-31,1715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.0,0.0,1715.0
2024-06-01,1941.0,0.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.0,8500.0,-6559.0
2024-06-02,1862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.0,0.0,1862.0
2024-06-03,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.0,0.0,1781.0
2024-06-04,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.0,0.0,1903.0
2024-06-05,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,1992.0
2024-06-06,1897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1897.0,750.0,1147.0
2024-06-07,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,0.0,1826.0
2024-06-08,2084.0,0.0,30000.0,0.0,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,32084.0,1425.0,30659.0
2024-06-09,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1869.0,750.0,1119.0
2024-06-10,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.0,0.0,1739.0
2024-06-11,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,1711.0,4500.0,-2789.0
2024-06-12,1375.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,1375.0,1425.0,-50.0
2024-06-13,1679.0,0.0,0.0,0.0,0.0,925.0,1425.0,0.0,0.0,0.0,0.0,1679.0,2350.0,-671.0
2024-06-14,1744.0,0.0,0.0,0.0,0.0,925.0,0.0,0.0,0.0,0.0,0.0,1744.0,925.0,819.0
2024-06-15,1818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.0,0.0,1818.0
2024-06-16,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.0,0.0,1909.0
2024-06-17,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.0,0.0,0.0,0.0,1958.0,3333.0,-1375.0
2024-06-18,1890.0,0.0,0.0,0.0,0.0,925.0,0.0,3333.0,0.0,0.0,0.0,1890.0,4258.0,-2368.0
2024-06-19,1767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.0,0.0,1767.0
2024-06-20,1731.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,5064.0,4500.0,564.0
2024-06-21,1475.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4808.0,0.0,4808.0
2024-06-22,1863.0,0.0,0.0,0.0,0.0,925.0,0.0,0.0,0.0,0.0,0.0,1863.0,925.0,938.0
2024-06-23,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,0.0,1955.0
2024-06-24,1876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.0,0.0,1876.0
2024-06-25,1862.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.0,0.0,0.0,750.0,1862.0,4083.0,-2221.0
2024-06-26,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.0,0.0,1665.0
2024-06-27,1873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.0,0.0,1873.0
2024-06-28,1553.0,3333.0,0.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4886.0,28000.0,-23114.0
2024-06-29,1970.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,1970.0,1425.0,545.0
2024-06-30,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1429.0,750.0,679.0
2024-07-01,1578.0,2666.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,500.0,4244.0,9000.0,-4756.0
2024-07-02,1634.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,4300.0,500.0,3800.0
2024-07-03,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,0.0,1028.0
2024-07-04,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0,0.0,1321.0
2024-07-05,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.0,0.0,1573.0
2024-07-06,1541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.0,0.0,1541.0
2024-07-07,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,0.0,1177.0
2024-07-08,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1200.0,1000.0,200.0
2024-07-09,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.0,0.0,1633.0
2024-07-10,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,0.0,1216.0
2024-07-11,1683.0,0.0,0.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,500.0,1683.0,1825.0,-142.0
2024-07-12,990.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,990.0,1000.0,-10.0
2024-07-13,1585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.0,0.0,1585.0
2024-07-14,1464.0,0.0,0.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,0.0,1464.0,1325.0,139.0
2024-07-15,1652.0,0.0,0.0,0.0,0.0,775.0,1325.0,0.0,0.0,0.0,0.0,1652.0,2100.0,-448.0
2024-07-16,1213.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.0,0.0,3879.0
2024-07-17,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.0,0.0,1751.0
2024-07-18,1250.0,0.0,0.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,0.0,1250.0,1325.0,-75.0
2024-07-19,1821.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1821.0,1000.0,821.0
2024-07-20,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,0.0,1486.0
2024-07-21,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.0,0.0,1186.0
2024-07-22,1517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.0,0.0,1517.0
2024-07-23,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,0.0,1296.0
2024-07-24,1607.0,0.0,0.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,0.0,1607.0,775.0,832.0
2024-07-25,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1607.0,500.0,1107.0
2024-07-26,1737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1737.0,500.0,1237.0
2024-07-27,1474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.0,0.0,1474.0
2024-07-28,1657.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657.0,30000.0,-28343.0
2024-07-29,1777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,0.0,1777.0
2024-07-30,1707.0,0.0,0.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,0.0,1707.0,775.0,932.0
2024-07-31,1599.0,0.0,0.0,0.0,0.0,775.0,0.0,0.0,500.0,0.0,0.0,1599.0,1275.0,324.0
2024-08-01,1711.0,0.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,8500.0,-6789.0
2024-08-02,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.0,0.0,1793.0
2024-08-03,1730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.0,0.0,1730.0
2024-08-04,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.0,0.0,1466.0
2024-08-05,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.0,0.0,1731.0
2024-08-06,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.0,0.0,1663.0
2024-08-07,1770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,1770.0
2024-08-08,1786.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,1786.0,875.0,911.0
2024-08-09,1666.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,1250.0,0.0,0.0,1666.0,2550.0,-884.0
2024-08-10,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.0,0.0,1345.0
2024-08-11,1261.0,0.0,0.0,0.0,0.0,1750.0,0.0,1333.0,0.0,0.0,0.0,1261.0,3083.0,-1822.0
2024-08-12,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1539.0,450.0,1089.0
2024-08-13,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.0,0.0,1378.0
2024-08-14,1313.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,1313.0,875.0,438.0
2024-08-15,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.0,0.0,1607.0
2024-08-16,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.0,0.0,0.0,0.0,1632.0,1333.0,299.0
2024-08-17,1583.0,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,1583.0,2600.0,-1017.0
2024-08-18,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.0,0.0,1903.0
2024-08-19,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,1536.0
2024-08-20,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.0,0.0,0.0,0.0,1239.0,1333.0,-94.0
2024-08-21,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,0.0,1403.0
2024-08-22,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.0,0.0,1418.0
2024-08-23,1756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.0,0.0,1756.0
2024-08-24,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.0,0.0,1531.0
2024-08-25,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,1890.0
2024-08-26,1692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,1692.0
2024-08-27,2135.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,1250.0,0.0,0.0,2135.0,2550.0,-415.0
2024-08-28,1874.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1874.0,30450.0,-28576.0
2024-08-29,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.0,0.0,1686.0
2024-08-30,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1667.0,450.0,1217.0
2024-08-31,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1507.0,450.0,1057.0
2024-09-01,1627.0,0.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.0,8500.0,-6873.0
2024-09-02,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,0.0,1389.0
2024-09-03,2252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.0,0.0,2252.0
2024-09-04,1549.0,0.0,0.0,0.0,0.0,0.0,1375.0,0.0,0.0,0.0,0.0,1549.0,1375.0,174.0
2024-09-05,1305.0,4666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,5971.0,500.0,5471.0
2024-09-06,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.0,0.0,1795.0
2024-09-07,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.0,0.0,1794.0
2024-09-08,1558.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.0,0.0,0.0,0.0,1558.0,2333.0,-775.0
2024-09-09,1731.0,0.0,0.0,0.0,0.0,900.0,1375.0,0.0,0.0,3000.0,0.0,1731.0,5275.0,-3544.0
2024-09-10,1789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.0,0.0,1789.0
2024-09-11,1741.0,4666.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,3000.0,0.0,6407.0,3900.0,2507.0
2024-09-12,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.0,0.0,1421.0
2024-09-13,1751.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,2500.0,0.0,0.0,1751.0,3400.0,-1649.0
2024-09-14,1542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,1542.0
2024-09-15,1671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.0,0.0,1671.0
2024-09-16,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,0.0,1326.0
2024-09-17,1422.0,0.0,0.0,0.0,0.0,0.0,1375.0,0.0,0.0,0.0,0.0,1422.0,1375.0,47.0
2024-09-18,1489.0,0.0,0.0,0.0,0.0,0.0,1375.0,0.0,0.0,0.0,0.0,1489.0,1375.0,114.0
2024-09-19,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,1659.0
2024-09-20,1747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,1000.0,1747.0,3500.0,-1753.0
2024-09-21,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,0.0,1826.0
2024-09-22,1606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.0,0.0,1606.0
2024-09-23,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.0,0.0,0.0,0.0,1545.0,2333.0,-788.0
2024-09-24,1778.0,4666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6444.0,0.0,6444.0
2024-09-25,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.0,0.0,1832.0
2024-09-26,1997.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,1997.0,900.0,1097.0
2024-09-27,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,2010.0
2024-09-28,1747.0,0.0,0.0,30000.0,0.0,0.0,0.0,2333.0,0.0,0.0,0.0,1747.0,32333.0,-30586.0
2024-09-29,1743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1743.0,500.0,1243.0
2024-09-30,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,2040.0
2024-10-01,1996.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0,9000.0,-7004.0
2024-10-02,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,2118.0,625.0,1493.0
2024-10-03,1859.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,1859.0,950.0,909.0
2024-10-04,2114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,2114.0
2024-10-05,2113.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,2113.0,950.0,1163.0
2024-10-06,2015.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,5348.0,3500.0,1848.0
2024-10-07,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.0,0.0,1958.0
2024-10-08,1896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,1896.0,625.0,1271.0
2024-10-09,1929.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5262.0,0.0,5262.0
2024-10-10,2004.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2004.0,1500.0,504.0
2024-10-11,2233.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2233.0,1500.0,733.0
2024-10-12,2089.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,2089.0,5000.0,-2911.0
2024-10-13,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,0.0,1740.0
2024-10-14,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.0,0.0,1877.0
2024-10-15,2226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,2226.0,625.0,1601.0
2024-10-16,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,2016.0,5000.0,-2984.0
2024-10-17,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,0.0,2170.0
2024-10-18,1831.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,1831.0,950.0,881.0
2024-10-19,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,1993.0
2024-10-20,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,0.0,1734.0
2024-10-21,1942.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,1942.0,1500.0,442.0
2024-10-22,2624.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2624.0,1500.0,1124.0
2024-10-23,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.0,0.0,1666.0
2024-10-24,2112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2112.0,0.0,2112.0
2024-10-25,2045.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5378.0,0.0,5378.0
2024-10-26,2303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.0,0.0,2303.0
2024-10-27,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.0,0.0,2241.0
2024-10-28,2009.0,0.0,0.0,30000.0,0.0,0.0,0.0,5000.0,0.0,0.0,625.0,2009.0,35625.0,-33616.0
2024-10-29,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.0,0.0,1994.0
2024-10-30,2131.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,2131.0,950.0,1181.0
2024-10-31,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,2069.0,3500.0,-1431.0
2024-11-01,1914.0,0.0,0.0,0.0,9000.0,825.0,1400.0,0.0,0.0,0.0,0.0,1914.0,11225.0,-9311.0
2024-11-02,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,1969.0
2024-11-03,2218.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,2218.0,825.0,1393.0
2024-11-04,2351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351.0,0.0,2351.0
2024-11-05,2034.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,2034.0,1400.0,634.0
2024-11-06,2184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,2184.0,550.0,1634.0
2024-11-07,2375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.0,0.0,2375.0
2024-11-08,2076.0,0.0,0.0,0.0,0.0,0.0,1400.0,1666.0,1500.0,0.0,0.0,2076.0,4566.0,-2490.0
2024-11-09,2232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.0,0.0,2232.0
2024-11-10,2167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.0,0.0,2167.0
2024-11-11,1906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.0,0.0,1906.0
